Daily Mean data	    supplied by UK-air on 07/09/2018
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,"London Bloomsbury",,,,,,,,,,,,,,,,,,,,,,,
Date,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status
2013-04-29,40,V ugm-3,25,V ugm-3,52,V ugm-3,91,V ugm-3,4,V ugm-3,No data,,10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-04-30,31,V ugm-3,24,V ugm-3,50,V ugm-3,87,V ugm-3,3,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-05-01,32,V ugm-3,23,V ugm-3,50,V ugm-3,85,V ugm-3,3,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-05-02,27,V ugm-3,31,V ugm-3,67,V ugm-3,115,V ugm-3,3,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-05-03,34,V ugm-3,27,V ugm-3,69,V ugm-3,110,V ugm-3,4,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-05-04,54,V ugm-3,4,V ugm-3,27,V ugm-3,34,V ugm-3,No data,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-05-05,46,V ugm-3,5,V ugm-3,30,V ugm-3,37,V ugm-3,No data,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-05-06,44,V ugm-3,10,V ugm-3,33,V ugm-3,48,V ugm-3,No data,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-05-07,19,V ugm-3,43,V ugm-3,90,V ugm-3,156,V ugm-3,No data,V ugm-3,No data,,25,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-05-08,32,V ugm-3,10,V ugm-3,44,V ugm-3,59,V ugm-3,No data,V ugm-3,No data,,23,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-05-09,56,V ugm-3,3,V ugm-3,18,V ugm-3,23,V ugm-3,No data,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-05-10,55,V ugm-3,4,V ugm-3,27,V ugm-3,34,V ugm-3,2,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-05-11,55,V ugm-3,5,V ugm-3,30,V ugm-3,38,V ugm-3,2,V ugm-3,No data,,8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-05-12,44,V ugm-3,5,V ugm-3,27,V ugm-3,36,V ugm-3,2,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-05-13,56,V ugm-3,5,V ugm-3,29,V ugm-3,36,V ugm-3,2,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-05-14,51,V ugm-3,6,V ugm-3,32,V ugm-3,41,V ugm-3,2,V ugm-3,No data,,10,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-05-15,47,V ugm-3,8,V ugm-3,37,V ugm-3,49,V ugm-3,2,V ugm-3,No data,,10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2013-05-16,28,V ugm-3,21,V ugm-3,63,V ugm-3,96,V ugm-3,3,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-05-17,25,V ugm-3,29,V ugm-3,70,V ugm-3,114,V ugm-3,2,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-05-18,32,V ugm-3,20,V ugm-3,59,V ugm-3,90,V ugm-3,2,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-05-19,22,V ugm-3,26,V ugm-3,69,V ugm-3,109,V ugm-3,2,V ugm-3,No data,,25,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2013-05-20,15,V ugm-3,34,V ugm-3,64,V ugm-3,116,V ugm-3,2,V ugm-3,No data,,26,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2013-05-21,25,V ugm-3,29,V ugm-3,55,V ugm-3,99,V ugm-3,2,V ugm-3,No data,,18,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-05-22,28,V ugm-3,31,V ugm-3,57,V ugm-3,104,V ugm-3,2,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-05-23,26,V ugm-3,32,V ugm-3,58,V ugm-3,107,V ugm-3,3,V ugm-3,No data,,9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-05-24,15,V ugm-3,31,V ugm-3,65,V ugm-3,112,V ugm-3,3,V ugm-3,No data,,10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-05-25,31,V ugm-3,21,V ugm-3,58,V ugm-3,90,V ugm-3,2,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-05-26,48,V ugm-3,14,V ugm-3,53,V ugm-3,75,V ugm-3,3,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-05-27,78,V ugm-3,2,V ugm-3,23,V ugm-3,25,V ugm-3,3,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-05-28,36,V ugm-3,13,V ugm-3,56,V ugm-3,75,V ugm-3,3,V ugm-3,No data,,18,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-05-29,15,V ugm-3,30,V ugm-3,66,V ugm-3,111,V ugm-3,3,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-05-30,20,V ugm-3,30,V ugm-3,62,V ugm-3,107,V ugm-3,3,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-05-31,34,V ugm-3,22,V ugm-3,73,V ugm-3,106,V ugm-3,2,V ugm-3,No data,,21,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-06-01,22,V ugm-3,19,V ugm-3,44,V ugm-3,73,V ugm-3,2,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-06-02,34,V ugm-3,15,V ugm-3,45,V ugm-3,68,V ugm-3,4,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-06-03,30,V ugm-3,12,V ugm-3,44,V ugm-3,63,V ugm-3,3,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-06-04,33,V ugm-3,21,V ugm-3,43,V ugm-3,75,V ugm-3,4,V ugm-3,No data,,10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-06-05,31,V ugm-3,17,V ugm-3,45,V ugm-3,71,V ugm-3,3,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-06-06,35,V ugm-3,17,V ugm-3,45,V ugm-3,71,V ugm-3,3,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-06-07,30,V ugm-3,19,V ugm-3,46,V ugm-3,75,V ugm-3,3,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-06-08,39,V ugm-3,13,V ugm-3,27,V ugm-3,47,V ugm-3,3,V ugm-3,No data,,10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-06-09,32,V ugm-3,12,V ugm-3,24,V ugm-3,42,V ugm-3,3,V ugm-3,No data,,8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-06-10,36,V ugm-3,12,V ugm-3,43,V ugm-3,62,V ugm-3,3,V ugm-3,No data,,10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-06-11,30,V ugm-3,12,V ugm-3,47,V ugm-3,65,V ugm-3,4,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-06-12,25,V ugm-3,5,V ugm-3,25,V ugm-3,33,V ugm-3,3,V ugm-3,No data,,9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-06-13,35,V ugm-3,5,V ugm-3,27,V ugm-3,34,V ugm-3,5,V ugm-3,No data,,10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2013-06-14,37,V ugm-3,5,V ugm-3,26,V ugm-3,33,V ugm-3,4,V ugm-3,No data,,10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-06-15,44,V ugm-3,3,V ugm-3,17,V ugm-3,22,V ugm-3,2,V ugm-3,No data,,9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-06-16,43,V ugm-3,3,V ugm-3,19,V ugm-3,24,V ugm-3,2,V ugm-3,No data,,10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2013-06-17,29,V ugm-3,23,V ugm-3,60,V ugm-3,94,V ugm-3,4,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-06-18,19,V ugm-3,20,V ugm-3,53,V ugm-3,83,V ugm-3,3,V ugm-3,No data,,21,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-06-19,23,V ugm-3,24,V ugm-3,69,V ugm-3,106,V ugm-3,2,V ugm-3,No data,,27,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2013-06-20,26,V ugm-3,13,V ugm-3,53,V ugm-3,73,V ugm-3,4,V ugm-3,No data,,32,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),38,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS)
2013-06-21,32,V ugm-3,6,V ugm-3,31,V ugm-3,39,V ugm-3,2,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-06-22,40,V ugm-3,3,V ugm-3,16,V ugm-3,20,V ugm-3,2,V ugm-3,No data,,9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-06-23,35,V ugm-3,5,V ugm-3,21,V ugm-3,28,V ugm-3,3,V ugm-3,No data,,7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2013-06-24,22,V ugm-3,20,V ugm-3,47,V ugm-3,78,V ugm-3,5,V ugm-3,No data,,9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),-0,V ugm-3 (TEOM FDMS)
2013-06-25,20,V ugm-3,22,V ugm-3,55,V ugm-3,88,V ugm-3,7,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2013-06-26,20,V ugm-3,30,V ugm-3,63,V ugm-3,109,V ugm-3,5,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-06-27,28,V ugm-3,17,V ugm-3,44,V ugm-3,70,V ugm-3,3,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-06-28,6,V ugm-3,22,V ugm-3,38,V ugm-3,71,V ugm-3,6,V ugm-3,No data,,10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-06-29,31,V ugm-3,18,V ugm-3,41,V ugm-3,68,V ugm-3,6,V ugm-3,No data,,10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2013-06-30,22,V ugm-3,8,V ugm-3,24,V ugm-3,36,V ugm-3,5,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-07-01,33,V ugm-3,10,V ugm-3,34,V ugm-3,49,V ugm-3,7,V ugm-3,No data,,9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-07-02,26,V ugm-3,9,V ugm-3,37,V ugm-3,50,V ugm-3,5,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-07-03,11,V ugm-3,20,V ugm-3,34,V ugm-3,65,V ugm-3,11,V ugm-3,No data,,8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2013-07-04,21,V ugm-3,10,V ugm-3,28,V ugm-3,43,V ugm-3,11,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-07-05,31,V ugm-3,9,V ugm-3,45,V ugm-3,59,V ugm-3,13,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-07-06,44,V ugm-3,9,V ugm-3,53,V ugm-3,66,V ugm-3,14,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-07-07,57,V ugm-3,6,V ugm-3,46,V ugm-3,56,V ugm-3,8,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2013-07-08,52,V ugm-3,10,V ugm-3,39,V ugm-3,55,V ugm-3,5,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-07-09,29,V ugm-3,17,V ugm-3,43,V ugm-3,69,V ugm-3,3,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-07-10,27,V ugm-3,19,V ugm-3,44,V ugm-3,73,V ugm-3,3,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-07-11,43,V ugm-3,13,V ugm-3,37,V ugm-3,56,V ugm-3,4,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-07-12,33,V ugm-3,15,V ugm-3,44,V ugm-3,67,V ugm-3,6,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2013-07-13,36,V ugm-3,22,V ugm-3,63,V ugm-3,97,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-07-14,55,V ugm-3,12,V ugm-3,57,V ugm-3,75,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-07-15,36,V ugm-3,16,V ugm-3,64,V ugm-3,89,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-07-16,42,V ugm-3,21,V ugm-3,76,V ugm-3,108,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
