Daily Maximum data	   supplied by UK-air on 07/09/2018
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,"London Bloomsbury",,,,,,,,,,,,,,,,,,,,,,,
Date,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status
2013-05-24,30,V ugm-3,60,V ugm-3,94,V ugm-3,176,V ugm-3,4,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-05-25,41,V ugm-3,52,V ugm-3,109,V ugm-3,189,V ugm-3,3,V ugm-3,No data,,24,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-05-26,90,V ugm-3,35,V ugm-3,86,V ugm-3,119,V ugm-3,6,V ugm-3,No data,,24,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-05-27,103,V ugm-3,3,V ugm-3,56,V ugm-3,60,V ugm-3,6,V ugm-3,No data,,36,V ugm-3 (TEOM FDMS),34,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2013-05-28,75,V ugm-3,47,V ugm-3,104,V ugm-3,176,V ugm-3,5,V ugm-3,No data,,30,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2013-05-29,43,V ugm-3,53,V ugm-3,87,V ugm-3,168,V ugm-3,5,V ugm-3,No data,,36,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2013-05-30,38,V ugm-3,66,V ugm-3,87,V ugm-3,183,V ugm-3,5,V ugm-3,No data,,27,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2013-05-31,65,V ugm-3,52,V ugm-3,108,V ugm-3,173,V ugm-3,5,V ugm-3,No data,,35,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-06-01,35,V ugm-3,42,V ugm-3,66,V ugm-3,118,V ugm-3,4,V ugm-3,No data,,23,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-06-02,54,V ugm-3,35,V ugm-3,63,V ugm-3,109,V ugm-3,6,V ugm-3,No data,,30,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-06-03,53,V ugm-3,38,V ugm-3,59,V ugm-3,117,V ugm-3,6,V ugm-3,No data,,34,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2013-06-04,47,V ugm-3,54,V ugm-3,69,V ugm-3,146,V ugm-3,6,V ugm-3,No data,,33,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-06-05,49,V ugm-3,43,V ugm-3,76,V ugm-3,123,V ugm-3,5,V ugm-3,No data,,29,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-06-06,46,V ugm-3,33,V ugm-3,69,V ugm-3,109,V ugm-3,5,V ugm-3,No data,,32,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-06-07,39,V ugm-3,43,V ugm-3,75,V ugm-3,135,V ugm-3,5,V ugm-3,No data,,19,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-06-08,50,V ugm-3,22,V ugm-3,38,V ugm-3,69,V ugm-3,7,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-06-09,55,V ugm-3,27,V ugm-3,34,V ugm-3,74,V ugm-3,5,V ugm-3,No data,,10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-06-10,71,V ugm-3,47,V ugm-3,68,V ugm-3,139,V ugm-3,5,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-06-11,48,V ugm-3,51,V ugm-3,83,V ugm-3,161,V ugm-3,8,V ugm-3,No data,,22,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-06-12,38,V ugm-3,10,V ugm-3,36,V ugm-3,49,V ugm-3,4,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-06-13,50,V ugm-3,9,V ugm-3,42,V ugm-3,50,V ugm-3,7,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-06-14,55,V ugm-3,10,V ugm-3,51,V ugm-3,59,V ugm-3,6,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-06-15,53,V ugm-3,7,V ugm-3,32,V ugm-3,44,V ugm-3,2,V ugm-3,No data,,24,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-06-16,60,V ugm-3,14,V ugm-3,67,V ugm-3,88,V ugm-3,3,V ugm-3,No data,,28,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-06-17,53,V ugm-3,62,V ugm-3,90,V ugm-3,183,V ugm-3,8,V ugm-3,No data,,27,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-06-18,43,V ugm-3,49,V ugm-3,81,V ugm-3,149,V ugm-3,8,V ugm-3,No data,,30,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2013-06-19,51,V ugm-3,78,V ugm-3,95,V ugm-3,184,V ugm-3,5,V ugm-3,No data,,42,V ugm-3 (TEOM FDMS),33,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),48,V ugm-3 (TEOM FDMS),37,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS)
2013-06-20,52,V ugm-3,34,V ugm-3,86,V ugm-3,137,V ugm-3,7,V ugm-3,No data,,44,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),54,V ugm-3 (TEOM FDMS),41,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS)
2013-06-21,54,V ugm-3,17,V ugm-3,66,V ugm-3,92,V ugm-3,4,V ugm-3,No data,,21,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2013-06-22,53,V ugm-3,5,V ugm-3,24,V ugm-3,31,V ugm-3,3,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2013-06-23,45,V ugm-3,19,V ugm-3,45,V ugm-3,74,V ugm-3,5,V ugm-3,No data,,10,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-06-24,37,V ugm-3,65,V ugm-3,70,V ugm-3,163,V ugm-3,7,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-06-25,34,V ugm-3,44,V ugm-3,88,V ugm-3,132,V ugm-3,13,V ugm-3,No data,,18,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-06-26,54,V ugm-3,82,V ugm-3,91,V ugm-3,216,V ugm-3,8,V ugm-3,No data,,22,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-06-27,40,V ugm-3,46,V ugm-3,61,V ugm-3,131,V ugm-3,5,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2013-06-28,25,V ugm-3,50,V ugm-3,51,V ugm-3,117,V ugm-3,10,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2013-06-29,58,V ugm-3,39,V ugm-3,83,V ugm-3,106,V ugm-3,9,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-06-30,46,V ugm-3,14,V ugm-3,48,V ugm-3,68,V ugm-3,8,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2013-07-01,55,V ugm-3,22,V ugm-3,57,V ugm-3,88,V ugm-3,10,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-07-02,43,V ugm-3,25,V ugm-3,57,V ugm-3,93,V ugm-3,9,V ugm-3,No data,,19,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-07-03,32,V ugm-3,50,V ugm-3,54,V ugm-3,126,V ugm-3,15,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-07-04,33,V ugm-3,47,V ugm-3,66,V ugm-3,137,V ugm-3,15,V ugm-3,No data,,26,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-07-05,52,V ugm-3,31,V ugm-3,60,V ugm-3,98,V ugm-3,18,V ugm-3,No data,,24,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-07-06,108,V ugm-3,24,V ugm-3,89,V ugm-3,107,V ugm-3,21,V ugm-3,No data,,41,V ugm-3 (TEOM FDMS),40,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),52,V ugm-3 (TEOM FDMS),39,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS)
2013-07-07,119,V ugm-3,23,V ugm-3,74,V ugm-3,92,V ugm-3,16,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),54,V ugm-3 (TEOM FDMS),39,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS)
2013-07-08,79,V ugm-3,40,V ugm-3,71,V ugm-3,132,V ugm-3,11,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2013-07-09,58,V ugm-3,40,V ugm-3,71,V ugm-3,110,V ugm-3,4,V ugm-3,No data,,58,V ugm-3 (TEOM FDMS),56,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-07-10,46,V ugm-3,31,V ugm-3,68,V ugm-3,113,V ugm-3,4,V ugm-3,No data,,30,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-07-11,61,V ugm-3,35,V ugm-3,73,V ugm-3,126,V ugm-3,7,V ugm-3,No data,,31,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2013-07-12,54,V ugm-3,40,V ugm-3,94,V ugm-3,141,V ugm-3,9,V ugm-3,No data,,19,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2013-07-13,104,V ugm-3,65,V ugm-3,94,V ugm-3,178,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-07-14,84,V ugm-3,36,V ugm-3,90,V ugm-3,145,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2013-07-15,63,V ugm-3,46,V ugm-3,93,V ugm-3,153,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2013-07-16,103,V ugm-3,79,V ugm-3,138,V ugm-3,227,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2013-07-17,103,V ugm-3,33,V ugm-3,90,V ugm-3,136,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2013-07-18,58,V ugm-3,26,V ugm-3,66,V ugm-3,95,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-07-19,59,V ugm-3,23,V ugm-3,51,V ugm-3,80,V ugm-3,No data,V ugm-3,No data,,25,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-07-20,50,V ugm-3,17,V ugm-3,26,V ugm-3,51,V ugm-3,No data,V ugm-3,No data,,21,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-07-21,73,V ugm-3,8,V ugm-3,51,V ugm-3,55,V ugm-3,No data,V ugm-3,No data,,48,V ugm-3 (TEOM FDMS),43,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),41,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS)
2013-07-22,135,V ugm-3,44,V ugm-3,72,V ugm-3,137,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-07-23,96,V ugm-3,35,V ugm-3,89,V ugm-3,142,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-07-24,62,V ugm-3,36,V ugm-3,45,V ugm-3,101,V ugm-3,No data,V ugm-3,No data,,35,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-07-25,52,V ugm-3,28,V ugm-3,39,V ugm-3,83,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-07-26,76,V ugm-3,26,V ugm-3,53,V ugm-3,90,V ugm-3,No data,V ugm-3,No data,,41,V ugm-3 (TEOM FDMS),40,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2013-07-27,85,V ugm-3,58,V ugm-3,65,V ugm-3,152,V ugm-3,No data,V ugm-3,No data,,35,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2013-07-28,58,V ugm-3,3,V ugm-3,24,V ugm-3,27,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-07-29,54,V ugm-3,7,V ugm-3,21,V ugm-3,27,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-07-30,39,V ugm-3,24,V ugm-3,47,V ugm-3,83,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-07-31,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-08-01,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-08-02,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-08-03,61,V ugm-3,4,V ugm-3,23,V ugm-3,26,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-08-04,59,V ugm-3,2,V ugm-3,30,V ugm-3,32,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-08-05,57,V ugm-3,20,V ugm-3,58,V ugm-3,82,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-08-06,46,V ugm-3,34,V ugm-3,81,V ugm-3,131,V ugm-3,No data,V ugm-3,No data,,26,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2013-08-07,48,V ugm-3,35,V ugm-3,73,V ugm-3,109,V ugm-3,No data,V ugm-3,No data,,42,V ugm-3 (TEOM FDMS),44,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-08-08,84,V ugm-3,75,V ugm-3,80,V ugm-3,194,V ugm-3,No data,V ugm-3,No data,,36,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2013-08-09,60,V ugm-3,76,V ugm-3,86,V ugm-3,202,V ugm-3,No data,V ugm-3,No data,,27,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2013-08-10,65,V ugm-3,17,V ugm-3,66,V ugm-3,89,V ugm-3,No data,V ugm-3,No data,,21,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
