Date,Start hour,Casual hires at terminal
12/01/2016,16,316
12/01/2016,17,394
12/01/2016,18,415
12/01/2016,19,259
12/01/2016,20,189
12/01/2016,21,138
12/01/2016,22,71
12/01/2016,23,79
13/01/2016,0,75
13/01/2016,1,36
13/01/2016,2,21
13/01/2016,3,13
13/01/2016,4,20
13/01/2016,5,28
13/01/2016,6,91
13/01/2016,7,270
13/01/2016,8,591
13/01/2016,9,397
13/01/2016,10,259
13/01/2016,11,223
13/01/2016,12,280
13/01/2016,13,309
13/01/2016,14,348
13/01/2016,15,320
13/01/2016,16,327
13/01/2016,17,493
13/01/2016,18,523
13/01/2016,19,348
13/01/2016,20,221
13/01/2016,21,142
13/01/2016,22,108
13/01/2016,23,91
14/01/2016,0,40
14/01/2016,1,31
14/01/2016,2,23
14/01/2016,3,22
14/01/2016,4,19
14/01/2016,5,21
14/01/2016,6,80
14/01/2016,7,255
14/01/2016,8,661
14/01/2016,9,261
14/01/2016,10,189
14/01/2016,11,169
14/01/2016,12,226
14/01/2016,13,216
14/01/2016,14,198
14/01/2016,15,234
14/01/2016,16,285
14/01/2016,17,406
14/01/2016,18,420
14/01/2016,19,287
14/01/2016,20,208
14/01/2016,21,130
14/01/2016,22,117
14/01/2016,23,94
15/01/2016,0,55
15/01/2016,1,52
15/01/2016,2,31
15/01/2016,3,19
15/01/2016,4,11
15/01/2016,5,26
15/01/2016,6,72
15/01/2016,7,213
15/01/2016,8,489
15/01/2016,9,342
15/01/2016,10,244
15/01/2016,11,269
15/01/2016,12,342
15/01/2016,13,370
15/01/2016,14,358
15/01/2016,15,376
15/01/2016,16,360
15/01/2016,17,460
15/01/2016,18,412
15/01/2016,19,307
15/01/2016,20,238
15/01/2016,21,189
15/01/2016,22,155
15/01/2016,23,145
16/01/2016,0,162
16/01/2016,1,143
16/01/2016,2,99
16/01/2016,3,64
16/01/2016,4,52
16/01/2016,5,26
16/01/2016,6,22
16/01/2016,7,47
16/01/2016,8,123
16/01/2016,9,224
16/01/2016,10,389
16/01/2016,11,605
16/01/2016,12,835
16/01/2016,13,952
16/01/2016,14,926
16/01/2016,15,875
16/01/2016,16,690
16/01/2016,17,494
16/01/2016,18,423
16/01/2016,19,363
16/01/2016,20,311
16/01/2016,21,221
16/01/2016,22,147
16/01/2016,23,93
17/01/2016,0,105
17/01/2016,1,116
17/01/2016,2,79
17/01/2016,3,52
17/01/2016,4,19
17/01/2016,5,25
17/01/2016,6,24
17/01/2016,7,38
17/01/2016,8,63
17/01/2016,9,168
17/01/2016,10,320
17/01/2016,11,442
17/01/2016,12,534
17/01/2016,13,623
17/01/2016,14,535
17/01/2016,15,580
17/01/2016,16,436
17/01/2016,17,316
17/01/2016,18,325
17/01/2016,19,251
17/01/2016,20,149
17/01/2016,21,137
17/01/2016,22,155
17/01/2016,23,71
18/01/2016,0,61
18/01/2016,1,48
18/01/2016,2,15
18/01/2016,3,15
18/01/2016,4,10
18/01/2016,5,18
18/01/2016,6,73
18/01/2016,7,206
18/01/2016,8,488
18/01/2016,9,292
18/01/2016,10,202
18/01/2016,11,216
18/01/2016,12,270
18/01/2016,13,287
18/01/2016,14,245
18/01/2016,15,269
18/01/2016,16,334
18/01/2016,17,403
18/01/2016,18,493
18/01/2016,19,288
18/01/2016,20,205
18/01/2016,21,127
18/01/2016,22,99
18/01/2016,23,78
19/01/2016,0,42
19/01/2016,1,24
19/01/2016,2,11
19/01/2016,3,15
19/01/2016,4,8
19/01/2016,5,24
19/01/2016,6,71
19/01/2016,7,261
19/01/2016,8,494
19/01/2016,9,325
19/01/2016,10,238
19/01/2016,11,261
19/01/2016,12,257
19/01/2016,13,365
19/01/2016,14,343
19/01/2016,15,343
19/01/2016,16,370
19/01/2016,17,486
19/01/2016,18,498
19/01/2016,19,316
19/01/2016,20,205
19/01/2016,21,155
19/01/2016,22,107
19/01/2016,23,90
20/01/2016,0,67
20/01/2016,1,29
20/01/2016,2,16
20/01/2016,3,19
20/01/2016,4,16
20/01/2016,5,14
20/01/2016,6,77
20/01/2016,7,218
20/01/2016,8,495
20/01/2016,9,382
20/01/2016,10,231
20/01/2016,11,267
20/01/2016,12,271
20/01/2016,13,340
20/01/2016,14,361
20/01/2016,15,367
20/01/2016,16,335
20/01/2016,17,473
20/01/2016,18,485
20/01/2016,19,329
20/01/2016,20,226
20/01/2016,21,177
20/01/2016,22,127
20/01/2016,23,130
21/01/2016,0,53
21/01/2016,1,51
21/01/2016,2,44
21/01/2016,3,24
21/01/2016,4,20
21/01/2016,5,23
21/01/2016,6,76
21/01/2016,7,254
21/01/2016,8,496
21/01/2016,9,352
21/01/2016,10,216
21/01/2016,11,210
21/01/2016,12,275
21/01/2016,13,283
21/01/2016,14,299
21/01/2016,15,336
21/01/2016,16,318
21/01/2016,17,423
21/01/2016,18,484
21/01/2016,19,332
21/01/2016,20,221
21/01/2016,21,165
21/01/2016,22,167
21/01/2016,23,108
22/01/2016,0,101
22/01/2016,1,85
22/01/2016,2,60
22/01/2016,3,22
22/01/2016,4,21
22/01/2016,5,25
22/01/2016,6,82
22/01/2016,7,196
22/01/2016,8,412
22/01/2016,9,246
22/01/2016,10,148
22/01/2016,11,151
22/01/2016,12,129
22/01/2016,13,136
22/01/2016,14,112
22/01/2016,15,251
22/01/2016,16,344
22/01/2016,17,409
22/01/2016,18,394
22/01/2016,19,260
22/01/2016,20,210
22/01/2016,21,197
22/01/2016,22,138
22/01/2016,23,168
23/01/2016,0,160
23/01/2016,1,168
23/01/2016,2,137
23/01/2016,3,108
23/01/2016,4,69
23/01/2016,5,40
23/01/2016,6,31
23/01/2016,7,47
23/01/2016,8,109
23/01/2016,9,285
23/01/2016,10,515
23/01/2016,11,844
23/01/2016,12,917
23/01/2016,13,1028
23/01/2016,14,1142
23/01/2016,15,1080
23/01/2016,16,811
23/01/2016,17,638
23/01/2016,18,403
23/01/2016,19,344
23/01/2016,20,245
23/01/2016,21,101
23/01/2016,22,118
23/01/2016,23,161
24/01/2016,0,166
24/01/2016,1,180
24/01/2016,2,166
24/01/2016,3,111
24/01/2016,4,92
24/01/2016,5,53
24/01/2016,6,61
24/01/2016,7,52
24/01/2016,8,99
24/01/2016,9,223
24/01/2016,10,433
24/01/2016,11,566
24/01/2016,12,761
24/01/2016,13,1046
24/01/2016,14,1126
24/01/2016,15,1091
24/01/2016,16,873
24/01/2016,17,608
24/01/2016,18,471
24/01/2016,19,330
24/01/2016,20,267
24/01/2016,21,242
24/01/2016,22,195
24/01/2016,23,135
25/01/2016,0,117
25/01/2016,1,47
25/01/2016,2,38
25/01/2016,3,23
25/01/2016,4,29
25/01/2016,5,26
25/01/2016,6,70
25/01/2016,7,258
25/01/2016,8,611
25/01/2016,9,390
25/01/2016,10,325
25/01/2016,11,375
25/01/2016,12,427
25/01/2016,13,461
25/01/2016,14,445
25/01/2016,15,509
25/01/2016,16,462
25/01/2016,17,523
25/01/2016,18,570
25/01/2016,19,437
25/01/2016,20,259
25/01/2016,21,198
25/01/2016,22,175
25/01/2016,23,137
26/01/2016,0,79
26/01/2016,1,50
26/01/2016,2,23
26/01/2016,3,17
26/01/2016,4,15
26/01/2016,5,29
26/01/2016,6,106
26/01/2016,7,277
26/01/2016,8,570
26/01/2016,9,392
26/01/2016,10,275
26/01/2016,11,246
26/01/2016,12,234
26/01/2016,13,139
26/01/2016,14,141
26/01/2016,15,190
26/01/2016,16,175
26/01/2016,17,248
26/01/2016,18,310
26/01/2016,19,273
26/01/2016,20,182
26/01/2016,21,176
26/01/2016,22,117
26/01/2016,23,109
27/01/2016,0,49
27/01/2016,1,47
27/01/2016,2,18
27/01/2016,3,23
27/01/2016,4,13
27/01/2016,5,20
27/01/2016,6,68
27/01/2016,7,204
27/01/2016,8,532
27/01/2016,9,315
27/01/2016,10,195
27/01/2016,11,214
27/01/2016,12,176
27/01/2016,13,196
27/01/2016,14,157
27/01/2016,15,222
27/01/2016,16,256
27/01/2016,17,423
27/01/2016,18,483
27/01/2016,19,347
27/01/2016,20,230
27/01/2016,21,210
27/01/2016,22,173
27/01/2016,23,153
28/01/2016,0,2
28/01/2016,2,1
28/01/2016,3,38
28/01/2016,4,18
28/01/2016,5,20
28/01/2016,6,67
28/01/2016,7,238
28/01/2016,8,560
28/01/2016,9,354
28/01/2016,10,299
28/01/2016,11,325
28/01/2016,12,375
28/01/2016,13,410
28/01/2016,14,438
28/01/2016,15,495
28/01/2016,16,434
28/01/2016,17,579
28/01/2016,18,529
28/01/2016,19,394
28/01/2016,20,239
28/01/2016,21,195
28/01/2016,22,191
28/01/2016,23,185
29/01/2016,0,113
29/01/2016,1,79
29/01/2016,2,46
29/01/2016,3,30
29/01/2016,4,17
29/01/2016,5,28
29/01/2016,6,76
29/01/2016,7,258
29/01/2016,8,553
29/01/2016,9,365
29/01/2016,10,269
29/01/2016,11,290
29/01/2016,12,346
29/01/2016,13,320
29/01/2016,14,243
29/01/2016,15,350
29/01/2016,16,406
29/01/2016,17,514
29/01/2016,18,536
29/01/2016,19,346
29/01/2016,20,239
29/01/2016,21,192
29/01/2016,22,189
29/01/2016,23,189
30/01/2016,0,103
30/01/2016,1,111
30/01/2016,2,77
30/01/2016,3,45
30/01/2016,4,50
30/01/2016,5,26
30/01/2016,6,22
30/01/2016,7,62
30/01/2016,8,111
30/01/2016,9,230
30/01/2016,10,413
30/01/2016,11,581
30/01/2016,12,769
30/01/2016,13,1025
30/01/2016,14,1037
30/01/2016,15,1003
30/01/2016,16,855
30/01/2016,17,567
30/01/2016,18,378
30/01/2016,19,283
30/01/2016,20,249
30/01/2016,21,249
30/01/2016,22,194
30/01/2016,23,177
31/01/2016,0,214
31/01/2016,1,170
31/01/2016,2,168
31/01/2016,3,101
31/01/2016,4,71
31/01/2016,5,60
31/01/2016,6,59
31/01/2016,7,72
31/01/2016,8,85
31/01/2016,9,97
31/01/2016,10,153
31/01/2016,11,239
31/01/2016,12,341
31/01/2016,13,479
31/01/2016,14,586
31/01/2016,15,646
31/01/2016,16,468
31/01/2016,17,405
31/01/2016,18,312
31/01/2016,19,251
31/01/2016,20,198
31/01/2016,21,178
31/01/2016,22,167
31/01/2016,23,119
01/02/2016,0,95
01/02/2016,1,44
01/02/2016,2,22
01/02/2016,3,17
01/02/2016,4,17
01/02/2016,5,30
01/02/2016,6,88
01/02/2016,7,223
01/02/2016,8,526
01/02/2016,9,392
01/02/2016,10,268
01/02/2016,11,258
01/02/2016,12,294
01/02/2016,13,288
01/02/2016,14,323
01/02/2016,15,383
01/02/2016,16,374
01/02/2016,17,509
01/02/2016,18,561
01/02/2016,19,373
01/02/2016,20,231
01/02/2016,21,192
01/02/2016,22,132
01/02/2016,23,97
02/02/2016,0,67
02/02/2016,1,59
02/02/2016,2,37
02/02/2016,3,20
02/02/2016,4,14
02/02/2016,5,30
02/02/2016,6,88
02/02/2016,7,281
02/02/2016,8,496
02/02/2016,9,317
02/02/2016,10,240
02/02/2016,11,272
02/02/2016,12,361
02/02/2016,13,402
02/02/2016,14,366
02/02/2016,15,368
02/02/2016,16,414
02/02/2016,17,546
02/02/2016,18,529
02/02/2016,19,377
02/02/2016,20,251
02/02/2016,21,175
02/02/2016,22,148
02/02/2016,23,87
03/02/2016,0,75
03/02/2016,1,35
03/02/2016,2,29
03/02/2016,3,25
03/02/2016,4,17
03/02/2016,5,27
03/02/2016,6,85
03/02/2016,7,280
03/02/2016,8,538
03/02/2016,9,388
03/02/2016,10,248
03/02/2016,11,229
03/02/2016,12,271
03/02/2016,13,311
03/02/2016,14,268
03/02/2016,15,342
03/02/2016,16,403
03/02/2016,17,554
03/02/2016,18,545
03/02/2016,19,354
03/02/2016,20,257
03/02/2016,21,195
03/02/2016,22,183
03/02/2016,23,125
04/02/2016,0,72
04/02/2016,1,61
04/02/2016,2,54
04/02/2016,3,26
04/02/2016,4,17
04/02/2016,5,18
04/02/2016,6,80
04/02/2016,7,251
04/02/2016,8,581
04/02/2016,9,375
04/02/2016,10,267
04/02/2016,11,252
04/02/2016,12,340
04/02/2016,13,363
04/02/2016,14,340
04/02/2016,15,425
04/02/2016,16,467
04/02/2016,17,526
04/02/2016,18,568
04/02/2016,19,401
04/02/2016,20,300
04/02/2016,21,225
04/02/2016,22,232
04/02/2016,23,186
05/02/2016,0,136
05/02/2016,1,86
05/02/2016,2,61
05/02/2016,3,44
05/02/2016,4,19
05/02/2016,5,27
05/02/2016,6,77
05/02/2016,7,217
05/02/2016,8,527
05/02/2016,9,367
05/02/2016,10,282
05/02/2016,11,354
05/02/2016,12,350
05/02/2016,13,356
05/02/2016,14,358
05/02/2016,15,450
05/02/2016,16,461
05/02/2016,17,574
05/02/2016,18,442
05/02/2016,19,366
05/02/2016,20,245
05/02/2016,21,194
05/02/2016,22,218
05/02/2016,23,214
06/02/2016,0,207
06/02/2016,1,179
06/02/2016,2,143
06/02/2016,3,82
06/02/2016,4,56
06/02/2016,5,43
06/02/2016,6,46
06/02/2016,7,87
06/02/2016,8,126
06/02/2016,9,255
06/02/2016,10,391
06/02/2016,11,528
06/02/2016,12,602
06/02/2016,13,659
06/02/2016,14,733
06/02/2016,15,747
06/02/2016,16,693
06/02/2016,17,401
06/02/2016,18,225
06/02/2016,19,162
06/02/2016,20,76
06/02/2016,21,67
06/02/2016,22,81
06/02/2016,23,74
07/02/2016,0,137
07/02/2016,1,120
07/02/2016,2,105
07/02/2016,3,96
07/02/2016,4,75
07/02/2016,5,36
07/02/2016,6,47
07/02/2016,7,77
07/02/2016,8,115
07/02/2016,9,311
07/02/2016,10,570
07/02/2016,11,813
07/02/2016,12,913
07/02/2016,13,1027
07/02/2016,14,1034
07/02/2016,15,850
07/02/2016,16,639
07/02/2016,17,428
07/02/2016,18,242
07/02/2016,19,117
07/02/2016,20,81
07/02/2016,21,96
07/02/2016,22,32
07/02/2016,23,29
08/02/2016,0,34
08/02/2016,1,38
08/02/2016,2,18
08/02/2016,3,38
08/02/2016,4,31
08/02/2016,5,43
08/02/2016,6,76
08/02/2016,7,230
08/02/2016,8,490
08/02/2016,9,349
08/02/2016,10,208
08/02/2016,11,223
08/02/2016,12,184
08/02/2016,13,137
08/02/2016,14,173
08/02/2016,15,158
08/02/2016,16,194
08/02/2016,17,326
08/02/2016,18,424
08/02/2016,19,272
08/02/2016,20,182
08/02/2016,21,131
08/02/2016,22,132
08/02/2016,23,80
09/02/2016,0,54
09/02/2016,1,30
09/02/2016,2,26
09/02/2016,3,9
09/02/2016,4,15
09/02/2016,5,21
09/02/2016,6,94
09/02/2016,7,238
09/02/2016,8,500
09/02/2016,9,373
09/02/2016,10,217
09/02/2016,11,216
09/02/2016,12,358
09/02/2016,13,328
09/02/2016,14,313
09/02/2016,15,321
09/02/2016,16,356
09/02/2016,17,466
09/02/2016,18,469
09/02/2016,19,285
09/02/2016,20,196
09/02/2016,21,157
09/02/2016,22,125
09/02/2016,23,108
10/02/2016,0,50
10/02/2016,1,43
10/02/2016,2,29
10/02/2016,3,18
10/02/2016,4,15
10/02/2016,5,21
10/02/2016,6,84
10/02/2016,7,238
10/02/2016,8,464
10/02/2016,9,326
10/02/2016,10,201
10/02/2016,11,236
10/02/2016,12,257
10/02/2016,13,315
10/02/2016,14,353
10/02/2016,15,392
10/02/2016,16,399
10/02/2016,17,523
10/02/2016,18,550
10/02/2016,19,370
10/02/2016,20,276
10/02/2016,21,160
10/02/2016,22,172
10/02/2016,23,79
11/02/2016,0,94
11/02/2016,1,45
11/02/2016,2,25
11/02/2016,3,26
11/02/2016,4,16
11/02/2016,5,22
11/02/2016,6,86
11/02/2016,7,237
11/02/2016,8,539
11/02/2016,9,389
11/02/2016,10,270
11/02/2016,11,287
11/02/2016,12,402
11/02/2016,13,399
11/02/2016,14,392
11/02/2016,15,450
11/02/2016,16,454
11/02/2016,17,554
11/02/2016,18,595
11/02/2016,19,375
11/02/2016,20,227
11/02/2016,21,206
11/02/2016,22,178
11/02/2016,23,141
12/02/2016,0,85
12/02/2016,1,73
12/02/2016,2,38
12/02/2016,3,35
12/02/2016,4,16
12/02/2016,5,19
12/02/2016,6,95
12/02/2016,7,245
12/02/2016,8,531
12/02/2016,9,413
12/02/2016,10,278
12/02/2016,11,317
12/02/2016,12,365
12/02/2016,13,329
12/02/2016,14,338
12/02/2016,15,415
12/02/2016,16,418
12/02/2016,17,494
12/02/2016,18,452
12/02/2016,19,301
12/02/2016,20,226
12/02/2016,21,210
12/02/2016,22,180
12/02/2016,23,194
13/02/2016,0,181
13/02/2016,1,192
13/02/2016,2,112
13/02/2016,3,96
13/02/2016,4,73
13/02/2016,5,32
13/02/2016,6,31
13/02/2016,7,54
13/02/2016,8,138
13/02/2016,9,199
13/02/2016,10,296
13/02/2016,11,217
13/02/2016,12,266
13/02/2016,13,337
13/02/2016,14,353
13/02/2016,15,376
13/02/2016,16,307
13/02/2016,17,207
13/02/2016,18,186
13/02/2016,19,143
13/02/2016,20,101
13/02/2016,21,105
13/02/2016,22,68
13/02/2016,23,83
14/02/2016,0,92
14/02/2016,1,87
14/02/2016,2,59
14/02/2016,3,66
14/02/2016,4,34
14/02/2016,5,26
14/02/2016,6,32
14/02/2016,7,42
14/02/2016,8,98
14/02/2016,9,205
14/02/2016,10,446
14/02/2016,11,685
14/02/2016,12,812
14/02/2016,13,858
14/02/2016,14,847
14/02/2016,15,810
14/02/2016,16,774
14/02/2016,17,510
14/02/2016,18,311
14/02/2016,19,214
14/02/2016,20,181
14/02/2016,21,126
14/02/2016,22,115
14/02/2016,23,68
15/02/2016,0,64
15/02/2016,1,45
15/02/2016,2,26
15/02/2016,3,10
15/02/2016,4,13
15/02/2016,5,22
15/02/2016,6,55
15/02/2016,7,208
15/02/2016,8,463
15/02/2016,9,410
15/02/2016,10,247
15/02/2016,11,294
15/02/2016,12,389
15/02/2016,13,400
15/02/2016,14,430
15/02/2016,15,461
15/02/2016,16,407
15/02/2016,17,575
15/02/2016,18,499
15/02/2016,19,340
15/02/2016,20,218
15/02/2016,21,133
15/02/2016,22,115
15/02/2016,23,92
16/02/2016,0,57
16/02/2016,1,44
16/02/2016,2,18
16/02/2016,3,6
16/02/2016,4,8
16/02/2016,5,18
16/02/2016,6,81
16/02/2016,7,239
16/02/2016,8,483
16/02/2016,9,400
16/02/2016,10,305
16/02/2016,11,376
16/02/2016,12,472
16/02/2016,13,485
16/02/2016,14,486
16/02/2016,15,606
16/02/2016,16,587
16/02/2016,17,607
16/02/2016,18,566
16/02/2016,19,395
16/02/2016,20,284
16/02/2016,21,210
16/02/2016,22,194
16/02/2016,23,124
17/02/2016,0,70
17/02/2016,1,39
17/02/2016,2,22
17/02/2016,3,18
17/02/2016,4,9
17/02/2016,5,23
17/02/2016,6,79
17/02/2016,7,240
17/02/2016,8,535
17/02/2016,9,355
17/02/2016,10,283
17/02/2016,11,294
17/02/2016,12,370
17/02/2016,13,335
17/02/2016,14,391
17/02/2016,15,394
17/02/2016,16,353
17/02/2016,17,337
17/02/2016,18,234
17/02/2016,19,128
17/02/2016,20,69
17/02/2016,21,73
17/02/2016,22,65
17/02/2016,23,47
18/02/2016,0,43
18/02/2016,1,30
18/02/2016,2,11
18/02/2016,3,14
18/02/2016,4,9
18/02/2016,5,22
18/02/2016,6,79
18/02/2016,7,244
18/02/2016,8,459
18/02/2016,9,376
18/02/2016,10,285
18/02/2016,11,329
18/02/2016,12,418
18/02/2016,13,412
18/02/2016,14,461
18/02/2016,15,521
18/02/2016,16,585
18/02/2016,17,627
18/02/2016,18,541
18/02/2016,19,328
18/02/2016,20,243
18/02/2016,21,193
18/02/2016,22,154
18/02/2016,23,161
19/02/2016,0,90
19/02/2016,1,49
19/02/2016,2,40
19/02/2016,3,33
19/02/2016,4,18
19/02/2016,5,23
19/02/2016,6,51
19/02/2016,7,230
19/02/2016,8,495
19/02/2016,9,419
19/02/2016,10,401
19/02/2016,11,461
19/02/2016,12,577
19/02/2016,13,594
19/02/2016,14,573
19/02/2016,15,572
19/02/2016,16,436
19/02/2016,17,555
19/02/2016,18,402
19/02/2016,19,305
19/02/2016,20,230
19/02/2016,21,172
19/02/2016,22,138
19/02/2016,23,170
20/02/2016,0,146
20/02/2016,1,114
20/02/2016,2,80
20/02/2016,3,65
20/02/2016,4,51
20/02/2016,5,25
20/02/2016,6,48
20/02/2016,7,57
20/02/2016,8,122
20/02/2016,9,258
20/02/2016,10,487
20/02/2016,11,657
20/02/2016,12,685
20/02/2016,13,358
20/02/2016,14,221
20/02/2016,15,198
20/02/2016,16,239
20/02/2016,17,297
20/02/2016,18,242
20/02/2016,19,178
20/02/2016,20,180
20/02/2016,21,173
20/02/2016,22,158
20/02/2016,23,187
21/02/2016,0,164
21/02/2016,1,184
21/02/2016,2,139
21/02/2016,3,103
21/02/2016,4,68
21/02/2016,5,44
21/02/2016,6,33
21/02/2016,7,54
21/02/2016,8,91
21/02/2016,9,177
21/02/2016,10,385
21/02/2016,11,574
21/02/2016,12,734
21/02/2016,13,808
21/02/2016,14,916
21/02/2016,15,768
21/02/2016,16,762
21/02/2016,17,521
21/02/2016,18,425
21/02/2016,19,302
21/02/2016,20,259
21/02/2016,21,168
21/02/2016,22,115
21/02/2016,23,121
22/02/2016,0,93
22/02/2016,1,43
22/02/2016,2,26
22/02/2016,3,12
22/02/2016,4,10
22/02/2016,5,18
22/02/2016,6,40
22/02/2016,7,190
22/02/2016,8,440
22/02/2016,9,252
22/02/2016,10,89
22/02/2016,11,129
22/02/2016,12,160
22/02/2016,13,199
22/02/2016,14,246
22/02/2016,15,298
22/02/2016,16,377
22/02/2016,17,489
22/02/2016,18,490
22/02/2016,19,336
22/02/2016,20,218
22/02/2016,21,163
22/02/2016,22,136
22/02/2016,23,86
23/02/2016,0,56
23/02/2016,1,44
23/02/2016,2,28
23/02/2016,3,9
23/02/2016,4,13
23/02/2016,5,28
23/02/2016,6,89
23/02/2016,7,283
23/02/2016,8,516
23/02/2016,9,405
23/02/2016,10,266
23/02/2016,11,307
23/02/2016,12,366
23/02/2016,13,385
23/02/2016,14,371
23/02/2016,15,359
23/02/2016,16,433
23/02/2016,17,639
23/02/2016,18,528
23/02/2016,19,343
23/02/2016,20,239
23/02/2016,21,224
23/02/2016,22,184
23/02/2016,23,134
24/02/2016,0,90
24/02/2016,1,49
24/02/2016,2,35
24/02/2016,3,22
24/02/2016,4,20
24/02/2016,5,23
24/02/2016,6,81
24/02/2016,7,301
24/02/2016,8,613
24/02/2016,9,435
24/02/2016,10,269
24/02/2016,11,326
24/02/2016,12,367
24/02/2016,13,423
24/02/2016,14,421
24/02/2016,15,415
24/02/2016,16,449
24/02/2016,17,571
24/02/2016,18,569
24/02/2016,19,365
24/02/2016,20,281
24/02/2016,21,162
24/02/2016,22,179
24/02/2016,23,147
25/02/2016,0,83
25/02/2016,1,46
25/02/2016,2,33
25/02/2016,3,43
25/02/2016,4,10
25/02/2016,5,24
25/02/2016,6,73
25/02/2016,7,284
25/02/2016,8,537
25/02/2016,9,401
25/02/2016,10,259
25/02/2016,11,259
25/02/2016,12,312
25/02/2016,13,364
25/02/2016,14,304
25/02/2016,15,360
25/02/2016,16,428
25/02/2016,17,528
25/02/2016,18,513
25/02/2016,19,358
25/02/2016,20,189
25/02/2016,21,174
25/02/2016,22,140
25/02/2016,23,133
26/02/2016,0,95
26/02/2016,1,76
26/02/2016,2,44
26/02/2016,3,42
26/02/2016,4,26
26/02/2016,5,30
26/02/2016,6,71
26/02/2016,7,250
26/02/2016,8,524
26/02/2016,9,389
26/02/2016,10,305
26/02/2016,11,318
26/02/2016,12,423
26/02/2016,13,423
26/02/2016,14,435
26/02/2016,15,435
26/02/2016,16,533
26/02/2016,17,588
26/02/2016,18,472
26/02/2016,19,350
26/02/2016,20,249
26/02/2016,21,203
26/02/2016,22,205
26/02/2016,23,213
27/02/2016,0,173
27/02/2016,1,203
27/02/2016,2,149
27/02/2016,3,90
27/02/2016,4,51
27/02/2016,5,47
27/02/2016,6,47
27/02/2016,7,80
27/02/2016,8,155
27/02/2016,9,307
27/02/2016,10,435
27/02/2016,11,617
27/02/2016,12,647
27/02/2016,13,729
27/02/2016,14,701
27/02/2016,15,656
27/02/2016,16,696
27/02/2016,17,510
27/02/2016,18,296
27/02/2016,19,293
27/02/2016,20,204
27/02/2016,21,153
27/02/2016,22,149
27/02/2016,23,159
28/02/2016,0,158
28/02/2016,1,153
28/02/2016,2,125
28/02/2016,3,82
28/02/2016,4,52
28/02/2016,5,34
28/02/2016,6,24
28/02/2016,7,44
28/02/2016,8,81
28/02/2016,9,227
28/02/2016,10,415
28/02/2016,11,507
28/02/2016,12,686
28/02/2016,13,837
28/02/2016,14,853
28/02/2016,15,764
28/02/2016,16,691
28/02/2016,17,486
28/02/2016,18,308
28/02/2016,19,183
28/02/2016,20,141
28/02/2016,21,103
28/02/2016,22,74
28/02/2016,23,85
29/02/2016,0,38
29/02/2016,1,32
29/02/2016,2,19
29/02/2016,3,13
29/02/2016,4,17
29/02/2016,5,30
29/02/2016,6,78
29/02/2016,7,230
29/02/2016,8,556
29/02/2016,9,348
29/02/2016,10,261
29/02/2016,11,271
29/02/2016,12,326
29/02/2016,13,364
29/02/2016,14,332
29/02/2016,15,416
29/02/2016,16,432
29/02/2016,17,568
29/02/2016,18,513
29/02/2016,19,324
29/02/2016,20,236
29/02/2016,21,134
29/02/2016,22,29
01/03/2016,3,9
01/03/2016,4,10
01/03/2016,5,24
01/03/2016,6,84
01/03/2016,7,243
01/03/2016,8,498
01/03/2016,9,281
01/03/2016,10,68
01/03/2016,11,51
01/03/2016,12,121
01/03/2016,13,168
01/03/2016,14,185
01/03/2016,15,234
01/03/2016,16,343
01/03/2016,17,529
01/03/2016,18,501
01/03/2016,19,359
01/03/2016,20,228
01/03/2016,21,165
01/03/2016,22,135
01/03/2016,23,98
02/03/2016,0,79
02/03/2016,1,41
02/03/2016,2,18
02/03/2016,3,18
02/03/2016,4,19
02/03/2016,5,25
02/03/2016,6,97
02/03/2016,7,288
02/03/2016,8,460
02/03/2016,9,323
02/03/2016,10,80
02/03/2016,11,86
02/03/2016,12,129
02/03/2016,13,157
02/03/2016,14,179
02/03/2016,15,207
02/03/2016,16,294
02/03/2016,17,471
02/03/2016,18,467
02/03/2016,19,223
02/03/2016,20,162
02/03/2016,21,140
02/03/2016,22,94
02/03/2016,23,14
03/03/2016,0,54
03/03/2016,1,30
03/03/2016,2,27
03/03/2016,3,18
03/03/2016,4,15
03/03/2016,5,28
03/03/2016,6,72
03/03/2016,7,252
03/03/2016,8,539
03/03/2016,9,426
03/03/2016,10,275
03/03/2016,11,329
03/03/2016,12,376
03/03/2016,13,385
03/03/2016,14,394
03/03/2016,15,411
03/03/2016,16,461
03/03/2016,17,533
03/03/2016,18,496
03/03/2016,19,312
03/03/2016,20,255
03/03/2016,21,146
03/03/2016,22,127
03/03/2016,23,104
04/03/2016,0,52
04/03/2016,1,29
04/03/2016,2,23
04/03/2016,3,31
04/03/2016,4,19
04/03/2016,5,27
04/03/2016,6,76
04/03/2016,7,246
04/03/2016,8,545
04/03/2016,9,404
04/03/2016,10,304
04/03/2016,11,381
04/03/2016,12,481
04/03/2016,13,499
04/03/2016,14,472
04/03/2016,15,540
04/03/2016,16,514
04/03/2016,17,664
04/03/2016,18,541
04/03/2016,19,369
04/03/2016,20,223
04/03/2016,21,215
04/03/2016,22,185
04/03/2016,23,156
05/03/2016,0,168
05/03/2016,1,118
05/03/2016,2,101
05/03/2016,3,75
05/03/2016,4,47
05/03/2016,5,26
05/03/2016,6,30
05/03/2016,7,72
05/03/2016,8,165
05/03/2016,9,234
05/03/2016,10,244
05/03/2016,11,324
05/03/2016,12,514
05/03/2016,13,484
05/03/2016,14,467
05/03/2016,15,596
05/03/2016,16,590
05/03/2016,17,511
05/03/2016,18,254
