Date,Start hour,Member hires made through the app
07/10/2018,5,6
07/10/2018,6,18
07/10/2018,7,28
07/10/2018,8,64
07/10/2018,9,99
07/10/2018,10,161
07/10/2018,11,209
07/10/2018,12,233
07/10/2018,13,226
07/10/2018,14,243
07/10/2018,15,231
07/10/2018,16,202
07/10/2018,17,169
07/10/2018,18,167
07/10/2018,19,99
07/10/2018,20,81
07/10/2018,21,46
07/10/2018,22,38
07/10/2018,23,26
08/10/2018,0,13
08/10/2018,1,12
08/10/2018,2,5
08/10/2018,3,6
08/10/2018,4,5
08/10/2018,5,28
08/10/2018,6,129
08/10/2018,7,402
08/10/2018,8,593
08/10/2018,9,289
08/10/2018,10,124
08/10/2018,11,80
08/10/2018,12,140
08/10/2018,13,141
08/10/2018,14,92
08/10/2018,15,113
08/10/2018,16,187
08/10/2018,17,511
08/10/2018,18,465
08/10/2018,19,260
08/10/2018,20,126
08/10/2018,21,88
08/10/2018,22,69
08/10/2018,23,29
09/10/2018,0,18
09/10/2018,1,9
09/10/2018,2,4
09/10/2018,3,11
09/10/2018,4,8
09/10/2018,5,27
09/10/2018,6,174
09/10/2018,7,405
09/10/2018,8,644
09/10/2018,9,258
09/10/2018,10,147
09/10/2018,11,105
09/10/2018,12,66
09/10/2018,18,1
09/10/2018,19,9
09/10/2018,20,14
09/10/2018,21,12
09/10/2018,22,8
09/10/2018,23,3
10/10/2018,1,1
10/10/2018,6,2
10/10/2018,7,8
10/10/2018,8,70
10/10/2018,9,52
10/10/2018,13,2
10/10/2018,14,2
10/10/2018,15,3
10/10/2018,16,10
10/10/2018,17,22
10/10/2018,18,49
10/10/2018,19,41
10/10/2018,20,26
10/10/2018,21,2
11/10/2018,5,1
11/10/2018,6,41
11/10/2018,7,136
11/10/2018,8,233
11/10/2018,9,164
11/10/2018,10,68
11/10/2018,11,53
11/10/2018,12,116
11/10/2018,13,148
11/10/2018,14,135
11/10/2018,15,127
11/10/2018,16,224
11/10/2018,17,435
11/10/2018,18,407
11/10/2018,19,171
11/10/2018,20,101
11/10/2018,21,114
11/10/2018,22,71
11/10/2018,23,50
12/10/2018,0,29
12/10/2018,1,7
12/10/2018,2,8
12/10/2018,3,6
12/10/2018,4,7
12/10/2018,5,24
12/10/2018,6,123
12/10/2018,7,364
12/10/2018,8,662
12/10/2018,9,287
12/10/2018,10,154
12/10/2018,11,115
12/10/2018,12,161
12/10/2018,13,186
12/10/2018,14,149
12/10/2018,15,183
12/10/2018,16,236
12/10/2018,17,469
12/10/2018,18,329
12/10/2018,19,191
12/10/2018,20,119
12/10/2018,21,80
12/10/2018,22,67
12/10/2018,23,59
13/10/2018,0,45
13/10/2018,1,18
13/10/2018,2,16
13/10/2018,3,12
13/10/2018,4,9
13/10/2018,5,8
13/10/2018,6,25
13/10/2018,7,46
13/10/2018,8,101
13/10/2018,9,176
13/10/2018,10,223
13/10/2018,11,247
13/10/2018,12,270
13/10/2018,13,273
13/10/2018,14,241
13/10/2018,15,280
13/10/2018,16,229
13/10/2018,17,217
13/10/2018,18,197
13/10/2018,19,138
13/10/2018,20,114
13/10/2018,21,70
13/10/2018,22,77
13/10/2018,23,77
14/10/2018,0,54
14/10/2018,1,30
14/10/2018,2,18
14/10/2018,3,20
14/10/2018,4,10
14/10/2018,5,10
14/10/2018,6,5
14/10/2018,7,25
14/10/2018,8,43
14/10/2018,9,53
14/10/2018,10,84
14/10/2018,11,106
14/10/2018,12,68
14/10/2018,13,121
14/10/2018,14,78
14/10/2018,15,100
14/10/2018,16,81
14/10/2018,17,84
14/10/2018,18,61
14/10/2018,19,64
14/10/2018,20,32
14/10/2018,21,37
14/10/2018,22,29
14/10/2018,23,13
15/10/2018,0,3
15/10/2018,1,2
15/10/2018,3,4
15/10/2018,4,7
15/10/2018,5,19
15/10/2018,6,74
15/10/2018,7,215
15/10/2018,8,548
15/10/2018,9,266
15/10/2018,10,110
15/10/2018,11,91
15/10/2018,12,121
15/10/2018,13,81
15/10/2018,14,87
15/10/2018,15,129
15/10/2018,16,199
15/10/2018,17,437
15/10/2018,18,434
15/10/2018,19,223
15/10/2018,20,158
15/10/2018,21,102
15/10/2018,22,59
15/10/2018,23,30
16/10/2018,0,12
16/10/2018,1,11
16/10/2018,2,4
16/10/2018,3,3
16/10/2018,4,4
16/10/2018,5,30
16/10/2018,6,170
16/10/2018,7,401
16/10/2018,8,646
16/10/2018,9,298
16/10/2018,10,153
16/10/2018,11,119
16/10/2018,12,174
16/10/2018,13,146
16/10/2018,14,123
16/10/2018,15,143
16/10/2018,16,230
16/10/2018,17,458
16/10/2018,18,488
16/10/2018,19,264
16/10/2018,20,154
16/10/2018,21,111
16/10/2018,22,70
16/10/2018,23,33
17/10/2018,0,12
17/10/2018,1,7
17/10/2018,2,4
17/10/2018,3,4
17/10/2018,4,7
17/10/2018,5,35
17/10/2018,6,151
17/10/2018,7,409
17/10/2018,8,598
17/10/2018,9,264
17/10/2018,10,92
17/10/2018,11,73
17/10/2018,12,85
17/10/2018,13,81
17/10/2018,14,114
17/10/2018,15,122
17/10/2018,16,179
17/10/2018,17,462
17/10/2018,18,424
17/10/2018,19,223
17/10/2018,20,149
17/10/2018,21,118
17/10/2018,22,80
17/10/2018,23,46
18/10/2018,0,22
18/10/2018,1,6
18/10/2018,2,5
18/10/2018,3,6
18/10/2018,4,4
18/10/2018,5,25
18/10/2018,6,146
18/10/2018,7,409
18/10/2018,8,642
18/10/2018,9,348
18/10/2018,10,141
18/10/2018,11,112
18/10/2018,12,148
18/10/2018,13,184
18/10/2018,14,143
18/10/2018,15,141
18/10/2018,16,225
18/10/2018,17,438
18/10/2018,18,399
18/10/2018,19,231
18/10/2018,20,126
18/10/2018,21,103
18/10/2018,22,62
18/10/2018,23,55
19/10/2018,0,24
19/10/2018,1,11
19/10/2018,2,9
19/10/2018,3,1
19/10/2018,4,6
19/10/2018,5,20
19/10/2018,6,112
19/10/2018,7,326
19/10/2018,8,630
19/10/2018,9,304
19/10/2018,10,157
19/10/2018,11,125
19/10/2018,12,166
19/10/2018,13,174
19/10/2018,14,161
19/10/2018,15,179
19/10/2018,16,226
19/10/2018,17,429
19/10/2018,18,357
19/10/2018,19,173
19/10/2018,20,99
19/10/2018,21,90
19/10/2018,22,61
19/10/2018,23,50
20/10/2018,0,39
20/10/2018,1,17
20/10/2018,2,24
20/10/2018,3,17
20/10/2018,4,4
20/10/2018,5,9
20/10/2018,6,25
20/10/2018,7,48
20/10/2018,8,106
20/10/2018,9,180
20/10/2018,10,220
20/10/2018,11,254
20/10/2018,12,285
20/10/2018,13,251
20/10/2018,14,230
20/10/2018,15,256
20/10/2018,16,265
20/10/2018,17,266
20/10/2018,18,188
20/10/2018,19,119
20/10/2018,20,110
20/10/2018,21,64
20/10/2018,22,70
20/10/2018,23,60
21/10/2018,0,58
21/10/2018,1,40
21/10/2018,2,22
21/10/2018,3,20
21/10/2018,4,9
21/10/2018,5,7
21/10/2018,6,10
21/10/2018,7,25
21/10/2018,8,63
21/10/2018,9,103
21/10/2018,10,162
21/10/2018,11,229
21/10/2018,12,267
21/10/2018,13,293
21/10/2018,14,258
21/10/2018,15,278
21/10/2018,16,266
21/10/2018,17,269
21/10/2018,18,181
21/10/2018,19,119
21/10/2018,20,84
21/10/2018,21,67
21/10/2018,22,60
21/10/2018,23,25
22/10/2018,0,11
22/10/2018,1,11
22/10/2018,2,5
22/10/2018,3,6
22/10/2018,4,2
22/10/2018,5,30
22/10/2018,6,135
22/10/2018,7,376
22/10/2018,8,592
22/10/2018,9,258
22/10/2018,10,101
22/10/2018,11,115
22/10/2018,12,116
22/10/2018,13,146
22/10/2018,14,129
22/10/2018,15,116
22/10/2018,16,204
22/10/2018,17,471
22/10/2018,18,457
22/10/2018,19,192
22/10/2018,20,141
22/10/2018,21,85
22/10/2018,22,74
22/10/2018,23,32
23/10/2018,0,11
23/10/2018,1,8
23/10/2018,2,3
23/10/2018,3,3
23/10/2018,4,6
23/10/2018,5,23
23/10/2018,6,168
23/10/2018,7,376
23/10/2018,8,627
23/10/2018,9,291
23/10/2018,10,97
23/10/2018,11,102
23/10/2018,12,138
23/10/2018,13,122
23/10/2018,14,117
23/10/2018,15,124
23/10/2018,16,219
23/10/2018,17,435
23/10/2018,18,409
23/10/2018,19,235
23/10/2018,20,156
23/10/2018,21,84
23/10/2018,22,80
23/10/2018,23,44
24/10/2018,0,18
24/10/2018,1,12
24/10/2018,2,3
24/10/2018,3,2
24/10/2018,4,1
24/10/2018,5,28
24/10/2018,6,147
24/10/2018,7,360
24/10/2018,8,610
24/10/2018,9,312
24/10/2018,10,124
24/10/2018,11,109
24/10/2018,12,154
24/10/2018,13,146
24/10/2018,14,164
24/10/2018,15,137
24/10/2018,16,181
24/10/2018,17,428
24/10/2018,18,428
24/10/2018,19,228
24/10/2018,20,151
24/10/2018,21,95
24/10/2018,22,85
24/10/2018,23,51
25/10/2018,0,25
25/10/2018,1,15
25/10/2018,2,7
25/10/2018,3,5
25/10/2018,4,3
25/10/2018,5,28
25/10/2018,6,144
25/10/2018,7,353
25/10/2018,8,565
25/10/2018,9,285
25/10/2018,10,111
25/10/2018,11,90
25/10/2018,12,170
25/10/2018,13,147
25/10/2018,14,134
25/10/2018,15,130
25/10/2018,16,233
25/10/2018,17,464
25/10/2018,18,420
25/10/2018,19,197
25/10/2018,20,142
25/10/2018,21,111
25/10/2018,22,74
25/10/2018,23,71
26/10/2018,0,20
26/10/2018,1,11
26/10/2018,2,9
26/10/2018,3,8
26/10/2018,4,2
26/10/2018,5,20
26/10/2018,6,111
26/10/2018,7,312
26/10/2018,8,484
26/10/2018,9,179
26/10/2018,10,56
26/10/2018,11,58
26/10/2018,12,95
26/10/2018,13,153
26/10/2018,14,96
26/10/2018,15,123
26/10/2018,16,123
26/10/2018,17,133
26/10/2018,18,155
26/10/2018,19,140
26/10/2018,20,105
26/10/2018,21,84
26/10/2018,22,72
26/10/2018,23,76
27/10/2018,0,44
27/10/2018,1,5
27/10/2018,8,34
27/10/2018,9,89
27/10/2018,10,186
27/10/2018,11,203
27/10/2018,12,247
27/10/2018,13,216
27/10/2018,14,194
27/10/2018,15,151
27/10/2018,16,174
27/10/2018,17,156
27/10/2018,18,126
27/10/2018,19,86
27/10/2018,20,66
27/10/2018,21,43
27/10/2018,22,38
27/10/2018,23,38
28/10/2018,0,43
28/10/2018,1,39
28/10/2018,2,17
28/10/2018,3,11
28/10/2018,4,8
28/10/2018,5,6
28/10/2018,6,16
28/10/2018,7,16
28/10/2018,8,21
28/10/2018,9,42
28/10/2018,10,99
28/10/2018,11,142
28/10/2018,12,170
28/10/2018,13,159
28/10/2018,14,112
28/10/2018,15,140
28/10/2018,16,174
28/10/2018,17,121
28/10/2018,18,114
28/10/2018,19,95
28/10/2018,20,49
28/10/2018,21,41
28/10/2018,22,35
28/10/2018,23,19
29/10/2018,0,8
29/10/2018,1,5
29/10/2018,2,4
29/10/2018,3,2
29/10/2018,4,2
29/10/2018,5,25
29/10/2018,6,138
29/10/2018,7,393
29/10/2018,8,595
29/10/2018,9,307
29/10/2018,10,152
29/10/2018,11,143
29/10/2018,12,168
29/10/2018,13,164
29/10/2018,14,125
29/10/2018,15,129
29/10/2018,16,266
29/10/2018,17,522
29/10/2018,18,442
29/10/2018,19,301
29/10/2018,20,169
29/10/2018,21,108
29/10/2018,22,59
29/10/2018,23,34
30/10/2018,0,9
30/10/2018,1,5
30/10/2018,2,4
30/10/2018,3,2
30/10/2018,4,2
30/10/2018,5,20
30/10/2018,6,158
30/10/2018,7,412
30/10/2018,8,587
30/10/2018,9,295
30/10/2018,10,154
30/10/2018,11,123
30/10/2018,12,173
30/10/2018,13,186
30/10/2018,14,152
30/10/2018,15,161
30/10/2018,16,260
30/10/2018,17,540
30/10/2018,18,419
30/10/2018,19,338
30/10/2018,20,168
30/10/2018,21,114
30/10/2018,22,90
30/10/2018,23,36
31/10/2018,0,1
31/10/2018,2,4
31/10/2018,3,3
31/10/2018,4,4
31/10/2018,5,36
31/10/2018,6,140
31/10/2018,7,433
31/10/2018,8,616
31/10/2018,9,333
31/10/2018,10,190
31/10/2018,11,153
31/10/2018,12,210
31/10/2018,13,205
31/10/2018,14,171
31/10/2018,15,172
31/10/2018,16,297
31/10/2018,17,557
31/10/2018,18,461
31/10/2018,19,282
31/10/2018,20,182
31/10/2018,21,112
31/10/2018,22,104
31/10/2018,23,40
01/11/2018,0,18
01/11/2018,1,8
01/11/2018,2,10
01/11/2018,3,4
01/11/2018,4,5
01/11/2018,5,14
01/11/2018,6,77
01/11/2018,7,242
01/11/2018,8,560
01/11/2018,9,228
01/11/2018,10,106
01/11/2018,11,119
01/11/2018,12,76
01/11/2018,13,134
01/11/2018,14,112
01/11/2018,15,122
01/11/2018,16,221
01/11/2018,17,470
01/11/2018,18,501
01/11/2018,19,279
01/11/2018,20,182
01/11/2018,21,117
01/11/2018,22,74
01/11/2018,23,66
02/11/2018,0,29
02/11/2018,1,9
02/11/2018,2,7
02/11/2018,3,3
02/11/2018,4,4
02/11/2018,5,24
02/11/2018,6,105
02/11/2018,7,309
02/11/2018,8,608
02/11/2018,9,349
02/11/2018,10,193
02/11/2018,11,185
02/11/2018,12,238
02/11/2018,13,213
02/11/2018,14,176
02/11/2018,15,204
02/11/2018,16,285
02/11/2018,17,507
02/11/2018,18,409
02/11/2018,19,223
02/11/2018,20,135
02/11/2018,21,82
02/11/2018,22,75
02/11/2018,23,56
03/11/2018,0,41
03/11/2018,1,28
03/11/2018,2,19
03/11/2018,3,8
03/11/2018,4,9
03/11/2018,5,4
03/11/2018,6,19
03/11/2018,7,45
03/11/2018,8,91
03/11/2018,9,159
03/11/2018,10,183
03/11/2018,11,233
03/11/2018,12,292
03/11/2018,13,210
03/11/2018,14,226
03/11/2018,15,216
03/11/2018,16,198
03/11/2018,17,194
03/11/2018,18,142
03/11/2018,19,136
03/11/2018,20,76
03/11/2018,21,77
03/11/2018,22,60
03/11/2018,23,41
04/11/2018,0,60
04/11/2018,1,28
04/11/2018,2,20
04/11/2018,3,15
04/11/2018,4,10
04/11/2018,5,6
04/11/2018,6,19
04/11/2018,7,33
04/11/2018,8,61
04/11/2018,9,104
04/11/2018,10,142
04/11/2018,11,173
04/11/2018,12,211
04/11/2018,13,239
04/11/2018,14,206
04/11/2018,15,202
04/11/2018,16,190
04/11/2018,17,179
04/11/2018,18,177
04/11/2018,19,103
04/11/2018,20,93
04/11/2018,21,75
04/11/2018,22,53
04/11/2018,23,16
05/11/2018,0,17
05/11/2018,1,6
05/11/2018,2,1
05/11/2018,3,1
05/11/2018,4,4
05/11/2018,5,31
05/11/2018,6,127
05/11/2018,7,390
05/11/2018,8,600
05/11/2018,9,302
05/11/2018,10,155
05/11/2018,11,123
05/11/2018,12,166
05/11/2018,13,181
05/11/2018,14,145
05/11/2018,15,190
05/11/2018,16,233
05/11/2018,17,550
05/11/2018,18,444
05/11/2018,19,296
05/11/2018,20,231
05/11/2018,21,109
05/11/2018,22,101
05/11/2018,23,37
06/11/2018,0,16
06/11/2018,1,18
06/11/2018,2,5
06/11/2018,3,2
06/11/2018,4,4
06/11/2018,5,27
06/11/2018,6,149
06/11/2018,7,418
06/11/2018,8,526
06/11/2018,9,314
06/11/2018,10,160
06/11/2018,11,141
06/11/2018,12,200
06/11/2018,13,181
06/11/2018,14,150
06/11/2018,15,177
06/11/2018,16,275
06/11/2018,17,556
06/11/2018,18,435
06/11/2018,19,350
06/11/2018,20,227
06/11/2018,21,156
06/11/2018,22,117
06/11/2018,23,57
07/11/2018,0,25
07/11/2018,1,10
07/11/2018,2,6
07/11/2018,3,6
07/11/2018,4,2
07/11/2018,5,22
07/11/2018,6,78
07/11/2018,7,182
07/11/2018,8,536
07/11/2018,9,342
07/11/2018,10,173
07/11/2018,11,124
07/11/2018,12,186
07/11/2018,13,155
07/11/2018,14,122
07/11/2018,15,154
07/11/2018,16,237
07/11/2018,17,556
07/11/2018,18,454
07/11/2018,19,324
07/11/2018,20,194
07/11/2018,21,108
07/11/2018,22,69
07/11/2018,23,48
08/11/2018,0,25
08/11/2018,1,5
08/11/2018,2,9
08/11/2018,3,1
08/11/2018,4,3
08/11/2018,5,30
08/11/2018,6,153
08/11/2018,7,428
08/11/2018,8,583
08/11/2018,9,351
08/11/2018,10,203
08/11/2018,11,173
08/11/2018,12,191
08/11/2018,13,205
08/11/2018,14,167
08/11/2018,15,177
08/11/2018,16,269
08/11/2018,17,533
08/11/2018,18,490
08/11/2018,19,290
08/11/2018,20,186
08/11/2018,21,119
08/11/2018,22,113
08/11/2018,23,69
09/11/2018,0,39
09/11/2018,1,20
09/11/2018,2,9
09/11/2018,3,5
09/11/2018,4,7
09/11/2018,5,22
09/11/2018,6,121
09/11/2018,7,378
09/11/2018,8,611
09/11/2018,9,310
09/11/2018,10,153
09/11/2018,11,141
09/11/2018,12,149
09/11/2018,13,179
09/11/2018,14,187
09/11/2018,15,172
09/11/2018,16,289
09/11/2018,17,510
09/11/2018,18,420
09/11/2018,19,150
09/11/2018,20,64
09/11/2018,21,48
09/11/2018,22,29
09/11/2018,23,23
10/11/2018,0,26
10/11/2018,1,24
10/11/2018,2,9
10/11/2018,3,6
10/11/2018,4,7
10/11/2018,5,1
10/11/2018,6,23
10/11/2018,7,47
10/11/2018,8,87
10/11/2018,9,162
10/11/2018,10,190
10/11/2018,11,205
10/11/2018,12,237
10/11/2018,13,234
10/11/2018,14,219
10/11/2018,15,48
10/11/2018,16,44
10/11/2018,17,49
10/11/2018,18,28
10/11/2018,19,31
10/11/2018,20,19
10/11/2018,21,20
10/11/2018,22,26
10/11/2018,23,30
11/11/2018,0,19
11/11/2018,1,13
11/11/2018,2,13
11/11/2018,3,9
11/11/2018,4,8
11/11/2018,5,1
11/11/2018,6,6
11/11/2018,7,23
11/11/2018,8,52
11/11/2018,9,106
11/11/2018,10,158
11/11/2018,11,146
11/11/2018,12,216
11/11/2018,13,216
11/11/2018,14,195
11/11/2018,15,197
11/11/2018,16,180
11/11/2018,17,141
11/11/2018,18,133
11/11/2018,19,113
11/11/2018,20,79
11/11/2018,21,48
11/11/2018,22,43
11/11/2018,23,30
12/11/2018,0,11
12/11/2018,1,6
12/11/2018,2,2
12/11/2018,3,4
12/11/2018,4,6
12/11/2018,5,18
12/11/2018,6,124
12/11/2018,7,350
12/11/2018,8,593
12/11/2018,9,161
12/11/2018,10,126
12/11/2018,11,115
12/11/2018,12,179
12/11/2018,13,89
12/11/2018,14,114
12/11/2018,15,154
12/11/2018,16,228
12/11/2018,17,519
12/11/2018,18,493
12/11/2018,19,301
12/11/2018,20,187
12/11/2018,21,114
12/11/2018,22,80
12/11/2018,23,37
13/11/2018,0,11
13/11/2018,1,9
13/11/2018,2,7
13/11/2018,3,4
13/11/2018,4,7
13/11/2018,5,24
13/11/2018,6,143
13/11/2018,7,431
13/11/2018,8,611
13/11/2018,9,323
13/11/2018,10,161
13/11/2018,11,167
13/11/2018,12,198
13/11/2018,13,202
13/11/2018,14,162
13/11/2018,15,169
13/11/2018,16,287
13/11/2018,17,529
13/11/2018,18,461
13/11/2018,19,338
13/11/2018,20,222
13/11/2018,21,150
13/11/2018,22,79
13/11/2018,23,44
14/11/2018,0,13
14/11/2018,1,9
14/11/2018,2,4
14/11/2018,3,3
14/11/2018,4,5
14/11/2018,5,31
14/11/2018,6,147
14/11/2018,7,432
14/11/2018,8,587
14/11/2018,9,330
14/11/2018,10,180
14/11/2018,11,193
14/11/2018,12,203
14/11/2018,13,229
14/11/2018,14,190
14/11/2018,15,181
14/11/2018,16,286
14/11/2018,17,573
14/11/2018,18,459
14/11/2018,19,372
14/11/2018,20,194
14/11/2018,21,175
14/11/2018,22,109
14/11/2018,23,53
15/11/2018,0,25
15/11/2018,1,15
15/11/2018,2,10
15/11/2018,3,5
15/11/2018,4,4
15/11/2018,5,25
15/11/2018,6,137
15/11/2018,7,432
15/11/2018,8,638
15/11/2018,9,306
15/11/2018,10,193
15/11/2018,11,154
15/11/2018,12,219
15/11/2018,13,210
15/11/2018,14,175
15/11/2018,15,191
15/11/2018,16,275
15/11/2018,17,564
15/11/2018,18,492
15/11/2018,19,289
15/11/2018,20,227
15/11/2018,21,167
15/11/2018,22,134
15/11/2018,23,71
16/11/2018,0,44
16/11/2018,1,18
16/11/2018,2,4
16/11/2018,3,4
16/11/2018,4,3
16/11/2018,5,13
16/11/2018,6,118
16/11/2018,7,328
16/11/2018,8,595
16/11/2018,9,340
16/11/2018,10,179
16/11/2018,11,168
16/11/2018,12,188
16/11/2018,13,203
16/11/2018,14,200
16/11/2018,15,215
16/11/2018,16,255
16/11/2018,17,485
16/11/2018,18,392
16/11/2018,19,231
16/11/2018,20,121
16/11/2018,21,99
16/11/2018,22,82
16/11/2018,23,61
17/11/2018,0,44
17/11/2018,1,27
17/11/2018,2,20
17/11/2018,3,15
17/11/2018,4,6
17/11/2018,5,5
17/11/2018,6,16
17/11/2018,7,35
17/11/2018,8,76
17/11/2018,9,146
17/11/2018,10,198
17/11/2018,11,215
17/11/2018,12,252
17/11/2018,13,216
17/11/2018,14,207
17/11/2018,15,193
17/11/2018,16,185
17/11/2018,17,140
17/11/2018,18,123
17/11/2018,19,38
18/11/2018,7,1
18/11/2018,8,60
18/11/2018,9,100
18/11/2018,10,162
18/11/2018,11,177
18/11/2018,12,228
18/11/2018,13,236
18/11/2018,14,230
18/11/2018,15,218
18/11/2018,16,186
18/11/2018,17,162
18/11/2018,18,82
18/11/2018,19,69
18/11/2018,20,77
18/11/2018,21,57
18/11/2018,22,45
18/11/2018,23,26
19/11/2018,0,14
19/11/2018,1,5
19/11/2018,2,5
19/11/2018,3,2
19/11/2018,4,4
19/11/2018,5,28
19/11/2018,6,119
19/11/2018,7,365
19/11/2018,8,615
19/11/2018,9,274
19/11/2018,10,115
19/11/2018,11,94
19/11/2018,12,139
19/11/2018,13,125
19/11/2018,14,108
19/11/2018,15,111
19/11/2018,16,201
19/11/2018,17,429
19/11/2018,18,329
19/11/2018,19,216
19/11/2018,20,95
19/11/2018,21,77
19/11/2018,22,39
19/11/2018,23,24
20/11/2018,0,9
20/11/2018,1,7
20/11/2018,2,2
20/11/2018,3,2
20/11/2018,4,5
20/11/2018,5,23
20/11/2018,6,112
20/11/2018,7,308
20/11/2018,8,569
20/11/2018,9,243
20/11/2018,10,84
20/11/2018,11,64
20/11/2018,12,66
20/11/2018,13,55
20/11/2018,14,54
20/11/2018,15,72
20/11/2018,16,131
20/11/2018,17,344
20/11/2018,18,269
20/11/2018,19,113
20/11/2018,20,58
20/11/2018,21,51
20/11/2018,22,36
20/11/2018,23,23
21/11/2018,0,15
21/11/2018,1,5
21/11/2018,2,2
21/11/2018,3,3
21/11/2018,4,5
21/11/2018,5,26
21/11/2018,6,134
21/11/2018,7,384
21/11/2018,8,576
21/11/2018,9,349
21/11/2018,10,155
21/11/2018,11,145
21/11/2018,12,183
21/11/2018,13,158
21/11/2018,14,158
21/11/2018,15,169
21/11/2018,16,233
21/11/2018,17,509
21/11/2018,18,453
21/11/2018,19,300
21/11/2018,20,169
21/11/2018,21,125
21/11/2018,22,67
21/11/2018,23,57
22/11/2018,0,10
22/11/2018,1,10
22/11/2018,2,6
22/11/2018,3,1
22/11/2018,4,3
22/11/2018,5,13
22/11/2018,6,111
22/11/2018,7,366
22/11/2018,8,606
22/11/2018,9,357
22/11/2018,10,192
22/11/2018,11,143
22/11/2018,12,175
22/11/2018,13,178
22/11/2018,14,162
22/11/2018,15,183
22/11/2018,16,256
22/11/2018,17,465
22/11/2018,18,461
22/11/2018,19,270
22/11/2018,20,201
22/11/2018,21,122
22/11/2018,22,110
22/11/2018,23,66
23/11/2018,0,29
23/11/2018,1,16
23/11/2018,2,9
23/11/2018,3,5
23/11/2018,4,3
23/11/2018,5,17
23/11/2018,6,98
23/11/2018,7,306
23/11/2018,8,573
23/11/2018,9,368
23/11/2018,10,164
23/11/2018,11,167
23/11/2018,12,221
23/11/2018,13,163
23/11/2018,14,159
23/11/2018,15,190
23/11/2018,16,273
23/11/2018,17,470
23/11/2018,18,402
23/11/2018,19,222
23/11/2018,20,111
23/11/2018,21,79
23/11/2018,22,66
23/11/2018,23,81
24/11/2018,0,63
24/11/2018,1,31
24/11/2018,2,24
24/11/2018,3,15
24/11/2018,4,14
24/11/2018,5,7
24/11/2018,6,14
24/11/2018,7,30
24/11/2018,8,65
24/11/2018,9,109
24/11/2018,10,147
24/11/2018,11,184
24/11/2018,12,184
24/11/2018,13,215
24/11/2018,14,173
24/11/2018,15,142
24/11/2018,16,127
24/11/2018,17,145
24/11/2018,18,120
24/11/2018,19,92
24/11/2018,20,75
24/11/2018,21,60
24/11/2018,22,72
24/11/2018,23,58
25/11/2018,0,33
25/11/2018,1,34
25/11/2018,2,27
25/11/2018,3,14
25/11/2018,4,2
25/11/2018,5,6
25/11/2018,6,8
25/11/2018,7,21
25/11/2018,8,55
25/11/2018,9,82
25/11/2018,10,120
25/11/2018,11,162
25/11/2018,12,167
25/11/2018,13,165
25/11/2018,14,164
25/11/2018,15,161
25/11/2018,16,137
25/11/2018,17,135
25/11/2018,18,121
25/11/2018,19,70
25/11/2018,20,71
25/11/2018,21,51
25/11/2018,22,36
25/11/2018,23,41
26/11/2018,0,12
26/11/2018,1,12
26/11/2018,2,4
26/11/2018,3,2
26/11/2018,4,4
26/11/2018,5,26
26/11/2018,6,136
26/11/2018,7,372
26/11/2018,8,594
26/11/2018,9,348
26/11/2018,10,160
26/11/2018,11,129
26/11/2018,12,156
26/11/2018,13,138
26/11/2018,14,161
26/11/2018,15,138
26/11/2018,16,229
26/11/2018,17,523
26/11/2018,18,510
26/11/2018,19,309
26/11/2018,20,213
26/11/2018,21,106
26/11/2018,22,69
26/11/2018,23,49
27/11/2018,0,17
27/11/2018,1,9
27/11/2018,2,2
27/11/2018,3,3
27/11/2018,4,3
27/11/2018,5,18
27/11/2018,6,130
27/11/2018,7,382
27/11/2018,8,552
27/11/2018,9,328
27/11/2018,10,186
27/11/2018,11,152
27/11/2018,12,135
27/11/2018,13,82
27/11/2018,14,81
27/11/2018,15,94
27/11/2018,16,156
27/11/2018,17,292
27/11/2018,18,311
27/11/2018,19,215
27/11/2018,20,147
27/11/2018,21,113
27/11/2018,22,71
27/11/2018,23,44
28/11/2018,0,22
28/11/2018,1,12
28/11/2018,2,2
28/11/2018,3,4
28/11/2018,4,7
28/11/2018,5,25
28/11/2018,6,117
28/11/2018,7,319
28/11/2018,8,583
28/11/2018,9,344
28/11/2018,10,153
28/11/2018,11,147
28/11/2018,12,167
28/11/2018,13,163
28/11/2018,14,152
28/11/2018,15,147
28/11/2018,16,183
28/11/2018,17,331
28/11/2018,18,357
28/11/2018,19,235
28/11/2018,20,168
28/11/2018,21,120
28/11/2018,22,130
28/11/2018,23,62
29/11/2018,0,35
29/11/2018,1,17
29/11/2018,2,10
29/11/2018,3,4
29/11/2018,4,2
29/11/2018,5,23
29/11/2018,6,107
29/11/2018,7,289
29/11/2018,8,585
29/11/2018,9,355
29/11/2018,10,149
29/11/2018,11,133
29/11/2018,12,200
29/11/2018,13,187
29/11/2018,14,157
29/11/2018,15,179
29/11/2018,16,229
29/11/2018,17,435
29/11/2018,18,486
29/11/2018,19,296
29/11/2018,20,168
29/11/2018,21,104
29/11/2018,22,104
29/11/2018,23,90
30/11/2018,0,49
30/11/2018,1,25
30/11/2018,2,16
30/11/2018,3,9
30/11/2018,4,2
30/11/2018,5,11
30/11/2018,6,116
30/11/2018,7,343
30/11/2018,8,599
30/11/2018,9,359
30/11/2018,10,162
30/11/2018,11,177
30/11/2018,12,207
30/11/2018,13,239
30/11/2018,14,185
30/11/2018,15,175
30/11/2018,16,273
30/11/2018,17,483
30/11/2018,18,413
